Feature,Importance
,0.053452054692370486
,0.04747793084622296
,0.04207483533987886
,0.041318599941047945
,0.03805830071485135
,0.03761285440034122
,0.02824477658975319
,0.027612904366109376
,0.027341543171885255
rhum_KMWM0,0.023955169269430813
,0.022212867599763278
pres_71352,0.021552529907536647
,0.020059026334031498
rhum_KOOA0,0.019434719294914676
,0.0185241323933235
pres_71368,0.01713354924941575
rhum_KOEB0,0.015268422439397087
,0.014732084530887141
,0.013661052679541458
,0.013360373134519635
,0.013286297942701303
,0.012897456016476566
,0.012534474827260582
,0.009973024121184228
,0.009556120741736382
,0.009475902955166544
,0.009269026243937443
pres_71307,0.008684716910113056
,0.008584781550010618
,0.008575949224316898
,0.00827614435769799
,0.008080770359428733
,0.008037589557776717
,0.007989141796158282
,0.007931555469738194
,0.007930225052464792
,0.007745384560551406
,0.0075107197878742675
,0.007483411000865355
,0.007456224922474327
,0.007298703454000383
,0.007165523465280786
,0.00682612876780181
,0.006705606421117641
,0.00668625742268405
,0.006644075922067118
,0.006565837448707837
,0.005850597849521435
,0.005711481036650417
,0.004577110062125487
rhum_KCGF0,0.0042622353387797825
,0.0038030056844773823
,0.0037424315032617748
,0.0036115755239234455
,0.002905785885932572
,0.00275141094989803
rhum_KMTW0,0.0026301077762061285
pres_KGUS0,0.00255580535738724
,0.0025343807355965816
,0.002508564145904046
rhum_KYIP0,0.002435349330246461
,0.002342038120195698
rhum_KMUT0,0.002024483569895604
,0.00196265865844412
,0.0019623859161449187
,0.0018647146118563123
,0.0017923227353752154
rhum_KMRT0,0.00172688209909819
,0.0017217557331845315
rhum_KOSC0,0.001710864169576549
,0.001658280599890402
,0.0016087952403334223
pres_72428,0.0015411849228626224
,0.001540689186435974
,0.0013980948086179852
,0.0013850631224015702
,0.001236929063404327
rhum_KMBS0,0.0011479703067140245
,0.0010856252573105182
dwpt_KEFT0,0.0010406582376995936
,0.0010332249692292608
,0.0009957553324084758
,0.0009908348969400267
,0.000986459399552578
rhum_KUNU0,0.0009822210307284477
,0.0009284234770097645
,0.0009255183152953855
,0.0008553255904132453
,0.0008490838738182312
,0.0008490005465379155
,0.000831393373473612
,0.0008300720433796276
,0.0008187387808480216
,0.0007760684441722929
,0.0007759331553318849
,0.0007629497642152516
,0.0007533339508688613
,0.0007295269069010611
,0.0007157954751506022
rhum_KVOK0,0.0007118167032885407
,0.0006713770332036492
,0.0005629118655693075
,0.0005628739587927109
,0.0005559335619637468
temp_KIGQ0,0.0005434399795016868
,0.0005409709159821292
,0.0005399897233395844
,0.0005295170720052071
,0.0005254935217271303
,0.0005157572768429092
rhum_KBJJ0,0.0005134808272085448
,0.0005075017146359084
,0.0005058976539524662
,0.0005050147354316751
dwpt_KDLL0,0.00048696248422378733
,0.0004843970647452778
pres_KADG0,0.0004777075528479019
,0.00047330153595660974
,0.0004657491501714478
,0.00045060184320296504
,0.0004414637467711516
dwpt_KAKR0,0.0004347749749292336
,0.0004261818541588848
,0.00042534557889486226
,0.00041162969158937404
,0.000409987067436992
,0.0003971572108974547
,0.00039313991255802874
rhum_KUGN0,0.00038775992682264895
,0.0003854540267837069
,0.0003772770802777726
rhum_KMFI0,0.0003740868075843258
,0.0003658446802733165
rhum_KMIE0,0.0003401643783846096
,0.0003392130807640975
,0.00033248974218674045
pres_KAOH0,0.00031839600521864076
,0.00030454851047722454
dwpt_KEKM0,0.0002927892900259054
,0.00027978265673088957
,0.0002691131187252802
,0.00026560666989967663
,0.000255979070562397
,0.00025376513705590545
,0.00024875865857062096
,0.000248384752822642
rhum_KVES0,0.00024630466259949847
,0.000245449318200874
,0.000231928884426664
,0.00023190116540198306
dwpt_KAOH0,0.0002304384839977401
,0.0002238757976510661
,0.0002212463256928725
,0.00021583789602626797
,0.0002147105552207168
,0.00021413702335664015
,0.0002066664744303469
temp_KOSU0,0.00020647198525733807
,0.00020324182424827546
temp_KAIO0,0.00020271969069006674
,0.0002006217942799053
,0.0001991750593365073
,0.00019793851518426432
,0.00019617601474005155
,0.00019166097217085396
,0.00019119021363040885
,0.00018946141879551008
,0.00018888462137509754
,0.0001861087126425526
,0.00018526859883349724
temp_KVLL0,0.00018151696874788503
,0.000179256116743469
,0.00017713472009507565
,0.00017694162656119216
,0.00017598244184014995
dwpt_KADG0,0.00017551287459905316
temp_KISW0,0.00017467089224496179
,0.00017402827101244034
rhum_KMRJ0,0.00017196148942671952
,0.00016851810541289541
,0.00016727240677769233
,0.00016643431635270526
,0.00016532732150887895
,0.00016504289124078805
dwpt_KCFS0,0.00016250443667052412
,0.00015795498303919106
,0.0001572805846886689
,0.00015715845075669232
,0.00015712978494272396
,0.00015447692533000662
,0.00015227130943822097
temp_KMUT0,0.0001514674350027851
,0.0001502921528084554
pres_72643,0.00014542416374410604
temp_KVPZ0,0.00014153821261534506
pres_72637,0.00014145346897621066
,0.00014043329148912524
,0.00014000415478373777
,0.00013926968513582324
,0.00013599514704962655
,0.00013590273247388225
,0.00013565203504543083
,0.00013428411362168777
,0.00013427385339281368
,0.00013383530201599263
dwpt_KAMN0,0.0001327410479225584
,0.00013096141278037143
,0.00013034465712497895
dwpt_72539,0.000129729372357066
,0.0001282380162516816
,0.00012823575570625805
,0.0001271795035704789
temp_KVES0,0.00012665790986665022
,0.0001257559682745756
,0.00012573590154049406
,0.00012486467655429002
pres_71623,0.00012438563153878296
,0.0001241295657032527
,0.0001237379131107715
,0.000123035488044859
,0.00012290978953363895
dwpt_KCGF0,0.00012264155885115618
dwpt_KBTL0,0.00012241982435591057
,0.00012157888496558258
,0.00012070839241797493
dwpt_KCNC0,0.00012020518098838692
,0.00011867506135548144
,0.00011719932011487376
,0.00011716555975809943
,0.00011710025340865563
,0.00011702403928745843
,0.00011679575815844573
dwpt_KAEL0,0.00011584960496883393
,0.00011554745932210539
,0.00011538120272852014
,0.00011498553679886901
temp_72539,0.00011441463371829155
,0.00011345856289018787
,0.00011221262556655708
,0.00011210963960874361
,0.00011192730682376898
,0.0001113655487431355
,0.00011091736441282526
,0.00011050347037525118
pres_KHZY0,0.00011020615195618881
,0.00010990935561622845
,0.0001098318811195103
,0.00010912555583006291
,0.00010889839524106839
,0.00010851022175476145
,0.00010763686946867875
,0.0001069965708363569
,0.00010687783104725379
,0.00010629932828057345
,0.00010571724259828928
,0.00010545212179468566
dwpt_KRZL0,0.00010472057478094143
,0.00010404168539915384
,0.00010395730063296562
,0.00010226037263878912
,0.00010194422681599826
temp_KASW0,0.00010189482847781838
,0.00010161994881580766
,0.00010027986829850327
rhum_KEDJ0,9.970298538419304e-05
,9.950622365367893e-05
,9.933631173271036e-05
,9.785869240764237e-05
,9.764624734859314e-05
,9.74826130804699e-05
,9.70649899734806e-05
,9.686711254649315e-05
,9.685182526027337e-05
,9.681944930342772e-05
,9.584405126515206e-05
,9.584033401163498e-05
,9.549855942948197e-05
,9.527279414200905e-05
,9.463411880838368e-05
,9.439852491462365e-05
,9.438592975550507e-05
,9.438515283537584e-05
,9.264444950660344e-05
,9.2458186727644e-05
,9.237654480447806e-05
dwpt_KENW0,9.235397509375639e-05
,9.225749228457496e-05
pres_KAKR0,9.191930376919628e-05
,9.05584848510585e-05
,8.949950803910463e-05
,8.856626078994196e-05
,8.840008934344133e-05
,8.832834364870517e-05
,8.754501298609407e-05
,8.693204466023611e-05
,8.691680092394108e-05
,8.651336602324729e-05
,8.611391784102442e-05
rhum_KDET0,8.595341679332764e-05
,8.53949383987468e-05
,8.53926674477528e-05
,8.477132749155584e-05
,8.358616559579354e-05
,8.283447787287814e-05
,8.265804744551867e-05
,8.234852389862844e-05
,8.234251657676526e-05
temp_KMWM0,8.225872040839025e-05
,8.195757759217758e-05
,8.167307065714106e-05
,8.156823593225467e-05
,8.140672000563427e-05
,8.114161989672225e-05
,8.108926286172666e-05
,8.102389820030883e-05
