time,temp
2022-09-14 19:00:00,23.296999999999997
2022-09-14 20:00:00,23.77500000000001
2022-09-14 21:00:00,23.79200000000001
2022-09-14 22:00:00,23.612000000000002
2022-09-14 23:00:00,21.51
2022-09-15 00:00:00,19.008000000000003
2022-09-15 01:00:00,16.88
2022-09-15 02:00:00,16.101000000000003
2022-09-15 03:00:00,15.481000000000003
2022-09-15 04:00:00,13.571
2022-09-15 05:00:00,13.276
2022-09-15 06:00:00,12.679999999999998
2022-09-15 07:00:00,12.237
2022-09-15 08:00:00,11.918
2022-09-15 09:00:00,11.673000000000002
2022-09-15 10:00:00,11.098000000000004
2022-09-15 11:00:00,11.651
2022-09-15 12:00:00,11.903000000000002
2022-09-15 13:00:00,15.674999999999997
2022-09-15 14:00:00,18.084
2022-09-15 15:00:00,20.211000000000002
2022-09-15 16:00:00,21.176000000000002
2022-09-15 17:00:00,22.771
2022-09-15 18:00:00,23.62899999999999
2022-09-15 19:00:00,24.381999999999994
2022-09-15 20:00:00,24.386000000000003
2022-09-15 21:00:00,23.666999999999994
2022-09-15 22:00:00,22.694999999999997
2022-09-15 23:00:00,20.557000000000006
2022-09-16 00:00:00,17.15
2022-09-16 01:00:00,17.178999999999995
2022-09-16 02:00:00,15.142999999999994
2022-09-16 03:00:00,14.766000000000004
2022-09-16 04:00:00,14.830999999999992
2022-09-16 05:00:00,13.988999999999997
2022-09-16 06:00:00,12.951000000000008
2022-09-16 07:00:00,12.447000000000003
2022-09-16 08:00:00,12.440999999999997
2022-09-16 09:00:00,12.181000000000004
2022-09-16 10:00:00,12.356999999999998
2022-09-16 11:00:00,13.670999999999998
2022-09-16 12:00:00,14.796000000000003
2022-09-16 13:00:00,16.127000000000002
2022-09-16 14:00:00,18.021
2022-09-16 15:00:00,20.872000000000003
2022-09-16 16:00:00,21.96
2022-09-16 17:00:00,23.344
2022-09-16 18:00:00,24.43299999999999
2022-09-16 19:00:00,24.500999999999994
2022-09-16 20:00:00,25.397999999999996
2022-09-16 21:00:00,24.623999999999995
2022-09-16 22:00:00,23.918999999999986
