time,temp
2022-09-01 00:00:00,20.152
2022-09-01 01:00:00,17.133
2022-09-01 02:00:00,17.092
2022-09-01 03:00:00,15.196000000000002
2022-09-01 04:00:00,15.698
2022-09-01 05:00:00,15.437999999999997
2022-09-01 06:00:00,15.340000000000002
2022-09-01 07:00:00,16.189999999999998
2022-09-01 08:00:00,15.489999999999995
2022-09-01 09:00:00,14.404999999999996
2022-09-01 10:00:00,15.743000000000002
2022-09-01 11:00:00,14.795000000000007
2022-09-01 12:00:00,14.498000000000001
2022-09-01 13:00:00,19.222
2022-09-01 14:00:00,21.405000000000005
2022-09-01 15:00:00,23.671000000000006
2022-09-01 16:00:00,24.431000000000004
2022-09-01 17:00:00,25.779000000000007
2022-09-01 18:00:00,26.130000000000006
2022-09-01 19:00:00,25.41500000000001
2022-09-01 20:00:00,25.62900000000002
2022-09-01 21:00:00,26.026999999999994
2022-09-01 22:00:00,25.197000000000003
2022-09-01 23:00:00,24.485999999999994
2022-09-02 00:00:00,21.436000000000003
2022-09-02 01:00:00,19.909000000000006
2022-09-02 02:00:00,19.479000000000003
2022-09-02 03:00:00,17.025
2022-09-02 04:00:00,15.48
2022-09-02 05:00:00,16.39600000000001
2022-09-02 06:00:00,16.03100000000001
2022-09-02 07:00:00,16.498
2022-09-02 08:00:00,16.167999999999996
2022-09-02 09:00:00,15.746999999999993
2022-09-02 10:00:00,15.936000000000002
2022-09-02 11:00:00,16.072
2022-09-02 12:00:00,15.898000000000007
2022-09-02 13:00:00,20.277
2022-09-02 14:00:00,21.098000000000003
2022-09-02 15:00:00,22.672999999999984
2022-09-02 16:00:00,24.957999999999984
2022-09-02 17:00:00,25.801
2022-09-02 18:00:00,26.33600000000001
2022-09-02 19:00:00,27.651000000000007
2022-09-02 20:00:00,26.883000000000006
2022-09-02 21:00:00,27.396999999999995
2022-09-02 22:00:00,26.896
2022-09-02 23:00:00,26.61700000000001
2022-09-03 00:00:00,23.68699999999999
2022-09-03 01:00:00,19.997000000000003
2022-09-03 02:00:00,19.528000000000002
2022-09-03 03:00:00,18.936000000000007
2022-09-03 04:00:00,17.601000000000003
2022-09-03 05:00:00,16.704
2022-09-03 06:00:00,15.616000000000003
2022-09-03 07:00:00,15.508000000000003
2022-09-03 08:00:00,16.305999999999997
2022-09-03 09:00:00,15.703
2022-09-03 10:00:00,16.324999999999992
2022-09-03 11:00:00,16.094999999999995
2022-09-03 12:00:00,18.45999999999999
2022-09-03 13:00:00,20.275000000000002
2022-09-03 14:00:00,22.848
2022-09-03 15:00:00,24.127
2022-09-03 16:00:00,25.65099999999999
2022-09-03 17:00:00,26.880999999999993
2022-09-03 18:00:00,27.511
2022-09-03 19:00:00,27.989999999999995
2022-09-03 20:00:00,27.428
2022-09-03 21:00:00,28.16300000000001
2022-09-03 22:00:00,26.880999999999993
2022-09-03 23:00:00,25.896
2022-09-04 00:00:00,24.191000000000003
2022-09-04 01:00:00,22.232999999999997
2022-09-04 02:00:00,20.842000000000002
2022-09-04 03:00:00,19.51299999999999
2022-09-04 04:00:00,19.559000000000005
2022-09-04 05:00:00,18.901999999999997
2022-09-04 06:00:00,18.652000000000008
2022-09-04 07:00:00,18.28300000000001
2022-09-04 08:00:00,18.365999999999996
2022-09-04 09:00:00,17.650000000000002
2022-09-04 10:00:00,18.220000000000006
2022-09-04 11:00:00,17.219999999999995
2022-09-04 12:00:00,18.195000000000004
2022-09-04 13:00:00,21.725999999999996
2022-09-04 14:00:00,23.851000000000003
2022-09-04 15:00:00,25.482999999999993
2022-09-04 16:00:00,26.374000000000002
2022-09-04 17:00:00,27.012000000000008
2022-09-04 18:00:00,28.311000000000003
2022-09-04 19:00:00,28.633999999999997
2022-09-04 20:00:00,28.494999999999994
2022-09-04 21:00:00,28.505999999999986
2022-09-04 22:00:00,27.096
2022-09-04 23:00:00,26.229999999999997
2022-09-05 00:00:00,22.834999999999994
2022-09-05 01:00:00,22.28900000000001
2022-09-05 02:00:00,19.750999999999998
2022-09-05 03:00:00,19.908
2022-09-05 04:00:00,19.74599999999999
2022-09-05 05:00:00,19.578000000000007
2022-09-05 06:00:00,19.215999999999994
2022-09-05 07:00:00,18.792999999999992
2022-09-05 08:00:00,19.006000000000007
2022-09-05 09:00:00,18.724999999999994
2022-09-05 10:00:00,18.104999999999993
2022-09-05 11:00:00,18.861
2022-09-05 12:00:00,18.224999999999994
2022-09-05 13:00:00,19.705
2022-09-05 14:00:00,19.936
2022-09-05 15:00:00,22.361
2022-09-05 16:00:00,22.99899999999999
2022-09-05 17:00:00,22.979000000000006
2022-09-05 18:00:00,23.441999999999993
2022-09-05 19:00:00,22.679000000000002
2022-09-05 20:00:00,22.616999999999983
2022-09-05 21:00:00,23.168000000000003
2022-09-05 22:00:00,23.29299999999999
2022-09-05 23:00:00,21.940000000000012
2022-09-06 00:00:00,21.29
2022-09-06 01:00:00,19.435999999999993
2022-09-06 02:00:00,17.322
2022-09-06 03:00:00,17.675000000000008
2022-09-06 04:00:00,17.734999999999996
2022-09-06 05:00:00,16.773
2022-09-06 06:00:00,17.208999999999993
2022-09-06 07:00:00,16.119999999999994
2022-09-06 08:00:00,16.207
2022-09-06 09:00:00,16.917
