time,temp
2022-09-01 00:00:00,22.79999999999999
2022-09-01 01:00:00,21.533
2022-09-01 02:00:00,22.188999999999997
2022-09-01 03:00:00,21.238999999999997
2022-09-01 04:00:00,20.099
2022-09-01 05:00:00,19.942999999999998
2022-09-01 06:00:00,18.774
2022-09-01 07:00:00,19.018999999999995
2022-09-01 08:00:00,18.853000000000005
2022-09-01 09:00:00,17.569000000000013
2022-09-01 10:00:00,16.801000000000005
2022-09-01 11:00:00,15.863
2022-09-01 12:00:00,15.739
2022-09-01 13:00:00,19.236
2022-09-01 14:00:00,21.258000000000003
2022-09-01 15:00:00,22.274999999999995
2022-09-01 16:00:00,22.99099999999999
2022-09-01 17:00:00,23.612999999999985
2022-09-01 18:00:00,24.201
2022-09-01 19:00:00,24.722
2022-09-01 20:00:00,24.66000000000001
2022-09-01 21:00:00,25.069000000000006
2022-09-01 22:00:00,25.00800000000001
2022-09-01 23:00:00,24.845
2022-09-02 00:00:00,24.942999999999998
2022-09-02 01:00:00,21.81899999999998
2022-09-02 02:00:00,18.581000000000007
2022-09-02 03:00:00,17.191000000000003
2022-09-02 04:00:00,16.478000000000005
2022-09-02 05:00:00,16.323000000000004
2022-09-02 06:00:00,15.649000000000001
2022-09-02 07:00:00,15.529999999999998
2022-09-02 08:00:00,15.043999999999992
2022-09-02 09:00:00,15.515999999999995
2022-09-02 10:00:00,15.226999999999997
2022-09-02 11:00:00,15.222999999999999
2022-09-02 12:00:00,15.660000000000007
2022-09-02 13:00:00,16.969000000000005
2022-09-02 14:00:00,18.33499999999999
2022-09-02 15:00:00,21.370000000000005
2022-09-02 16:00:00,24.181999999999995
2022-09-02 17:00:00,25.198
2022-09-02 18:00:00,25.374999999999996
2022-09-02 19:00:00,26.33000000000002
2022-09-02 20:00:00,26.93000000000001
2022-09-02 21:00:00,26.931000000000008
2022-09-02 22:00:00,26.401000000000003
2022-09-02 23:00:00,25.632999999999992
2022-09-03 00:00:00,23.699000000000016
2022-09-03 01:00:00,21.734000000000005
2022-09-03 02:00:00,20.736000000000004
2022-09-03 03:00:00,20.791999999999998
2022-09-03 04:00:00,20.154000000000003
2022-09-03 05:00:00,19.53
2022-09-03 06:00:00,20.069000000000006
2022-09-03 07:00:00,20.265000000000004
2022-09-03 08:00:00,20.563000000000006
2022-09-03 09:00:00,20.289
2022-09-03 10:00:00,19.839000000000002
2022-09-03 11:00:00,19.626
2022-09-03 12:00:00,21.02299999999999
2022-09-03 13:00:00,21.624000000000002
2022-09-03 14:00:00,22.48100000000001
2022-09-03 15:00:00,25.692000000000007
2022-09-03 16:00:00,25.31499999999999
2022-09-03 17:00:00,26.669000000000004
2022-09-03 18:00:00,26.31
2022-09-03 19:00:00,26.73100000000001
2022-09-03 20:00:00,26.602999999999994
2022-09-03 21:00:00,26.095999999999986
2022-09-03 22:00:00,25.497000000000003
2022-09-03 23:00:00,25.95500000000001
2022-09-04 00:00:00,23.522999999999993
2022-09-04 01:00:00,21.701999999999998
2022-09-04 02:00:00,19.857
2022-09-04 03:00:00,18.732999999999997
2022-09-04 04:00:00,17.68699999999999
2022-09-04 05:00:00,17.493999999999996
2022-09-04 06:00:00,16.722
2022-09-04 07:00:00,17.784999999999997
2022-09-04 08:00:00,18.691
2022-09-04 09:00:00,16.836
2022-09-04 10:00:00,15.328000000000005
2022-09-04 11:00:00,13.821000000000003
2022-09-04 12:00:00,15.309000000000001
2022-09-04 13:00:00,20.331000000000007
2022-09-04 14:00:00,20.686999999999998
2022-09-04 15:00:00,22.412000000000006
2022-09-04 16:00:00,23.695999999999994
2022-09-04 17:00:00,24.754
2022-09-04 18:00:00,25.317999999999994
2022-09-04 19:00:00,25.872000000000003
2022-09-04 20:00:00,26.03699999999999
2022-09-04 21:00:00,25.456
2022-09-04 22:00:00,25.269999999999996
2022-09-04 23:00:00,23.926000000000002
2022-09-05 00:00:00,22.183000000000003
2022-09-05 01:00:00,20.507000000000012
2022-09-05 02:00:00,17.443000000000012
2022-09-05 03:00:00,16.26500000000001
2022-09-05 04:00:00,15.260000000000005
2022-09-05 05:00:00,14.220000000000004
2022-09-05 06:00:00,14.141000000000002
2022-09-05 07:00:00,14.271000000000008
2022-09-05 08:00:00,13.334000000000009
2022-09-05 09:00:00,12.984000000000004
2022-09-05 10:00:00,13.873000000000001
2022-09-05 11:00:00,15.032000000000005
2022-09-05 12:00:00,13.432
2022-09-05 13:00:00,15.782
2022-09-05 14:00:00,16.336000000000002
2022-09-05 15:00:00,17.232999999999993
2022-09-05 16:00:00,18.978
2022-09-05 17:00:00,19.164
2022-09-05 18:00:00,19.433
2022-09-05 19:00:00,19.933000000000007
2022-09-05 20:00:00,20.682000000000002
2022-09-05 21:00:00,20.658000000000005
2022-09-05 22:00:00,20.364000000000004
2022-09-05 23:00:00,19.542
2022-09-06 00:00:00,18.143
2022-09-06 01:00:00,16.947000000000003
2022-09-06 02:00:00,15.060000000000008
2022-09-06 03:00:00,14.403000000000002
2022-09-06 04:00:00,15.209000000000005
2022-09-06 05:00:00,15.71200000000001
2022-09-06 06:00:00,15.571000000000005
2022-09-06 07:00:00,14.715000000000007
2022-09-06 08:00:00,14.267000000000007
2022-09-06 09:00:00,14.057
2022-09-06 10:00:00,14.519000000000004
2022-09-06 11:00:00,13.303999999999991
2022-09-06 12:00:00,15.040000000000003
