Feature,Importance
temp_KMFI0,0.04188444581207579
temp_72644,0.04175727577533379
temp_KCCY0,0.03135194400208929
temp_KUNU0,0.02952833947751882
temp_KD250,0.027289842662227556
temp_KAIG0,0.027006344043644392
temp_KEAU0,0.026791798389457513
temp_KISW0,0.02658931170496884
temp_KCWI0,0.026488789909314997
temp_KMCW0,0.025327339949337717
temp_KRYV0,0.024553283586189627
temp_KPVB0,0.023145918174733025
temp_72545,0.021766009433980386
temp_72547,0.02120205221300396
temp_KARV0,0.02115313298636355
temp_KRHI0,0.02001136405714908
temp_72548,0.018541578567790987
temp_KIFA0,0.016911258275600947
temp_72645,0.015946522418797
temp_KRCX0,0.014987643218988385
temp_KCWA0,0.014419208853301025
temp_KEGV0,0.014312795757630664
temp_72643,0.014294622151895829
temp_KMDZ0,0.014201974676147316
temp_KAWG0,0.01385332017269654
temp_KTKV0,0.013750570869230799
temp_KACQ0,0.013518930270231898
temp_74455,0.009731193482665388
temp_KPCZ0,0.00925799201764995
temp_KIMT0,0.008974988773435374
temp_72641,0.008971840583793156
temp_KCLI0,0.008812288158519359
temp_KY500,0.00840609283292541
temp_KOOA0,0.00816697481901171
temp_KARR0,0.008103385500196625
temp_KCAV0,0.007871738730029453
temp_KAEL0,0.0077178642218611706
temp_KAUM0,0.007698306659988327
temp_KFXY0,0.007634610359288267
temp_KFEP0,0.0076140255723722095
temp_KOVS0,0.007594866367497569
temp_KY510,0.007532941376313912
temp_72543,0.007459804092650885
temp_KOSH0,0.007229324261921891
temp_KDPA0,0.007059270198446785
temp_KRGK0,0.006651889875437825
temp_KIOW0,0.0066488048258540764
temp_KSTE0,0.006615269180165079
temp_KRRL0,0.006611922002345217
temp_KAZO0,0.006605696353927065
temp_KMIW0,0.005588823555813338
temp_KFLD0,0.005529495459302196
temp_KFFX0,0.003936531210515847
temp_KFKA0,0.003819808641338809
temp_KEBS0,0.003659749468424939
temp_KFFL0,0.003422471170732605
temp_KDEH0,0.003280661125377004
temp_KMGG0,0.0029834429736470326
temp_KVTI0,0.0029546460867295454
temp_KRPJ0,0.0026705459955933945
temp_KCAD0,0.002623471376973391
temp_KBTL0,0.002617623228297143
temp_72549,0.002580125433996841
temp_KACB0,0.0025562891092636092
temp_72443,0.0025199730566005133
temp_KOCQ0,0.002432680064759926
temp_KCFE0,0.002331030188495483
temp_KSQI0,0.0022064414412025926
temp_KLNR0,0.0021506721182344354
temp_KMQB0,0.00194847241857668
temp_KGOV0,0.0018003811167739195
temp_KRMY0,0.001760187173193676
temp_KAMW0,0.001713303749281995
temp_KPEA0,0.0016950221595724239
temp_72544,0.0014192081140680381
temp_KIIB0,0.0014141640224492212
temp_KPLN0,0.0013879024888414488
temp_KMRJ0,0.0013385598139251846
