Feature,Importance
temp_KGUS0,4.7688408173941676e-05
temp_KGHW0,4.766773503472119e-05
temp_KAOH0,4.762292929163e-05
temp_O879F,4.7599695436564105e-05
temp_KBVI0,4.737149310234813e-05
pres_K96D0,4.7340090361624817e-05
temp_KFNB0,4.731956125140122e-05
rhum_KD550,4.699224201670391e-05
wdir_71559,4.690424737805672e-05
temp_72530,4.6838226841696144e-05
wdir_V5792,4.673825458151837e-05
rhum_KRYV0,4.66990942144717e-05
dwpt_71750,4.6678918829560325e-05
rhum_KTKC0,4.665642511304563e-05
temp_KDET0,4.649994198875914e-05
temp_CTGT0,4.642215087237542e-05
pres_KLCG0,4.617555284690186e-05
wdir_KHIB0,4.601602558285571e-05
wdir_71273,4.5986832929088965e-05
temp_HEZQT,4.594024394250725e-05
pres_72521,4.591149715110917e-05
rhum_ERRXP,4.588514558665507e-05
wdir_KMOX0,4.587283518192083e-05
wdir_72655,4.577206841237121e-05
wdir_KHDE0,4.5672576762489526e-05
temp_71750,4.565100615979752e-05
rhum_KMJQ0,4.563427486073779e-05
pres_KI740,4.536645960168493e-05
rhum_KTVC0,4.5217641402938e-05
wdir_8ZB0I,4.5129469439373226e-05
rhum_IU5MI,4.5048381239207595e-05
temp_ZWC6W,4.5021819511604826e-05
temp_KMZZ0,4.4982755041193376e-05
temp_VMWBN,4.494248665541281e-05
temp_XM44W,4.485572272692614e-05
wspd_KDTL0,4.478968551237541e-05
dwpt_KIRK0,4.477332752958622e-05
temp_KLPR0,4.420036359325627e-05
pres_K9D70,4.4175400822740466e-05
temp_NCUQS,4.413371451714983e-05
temp_72428,4.4001069388133336e-05
temp_KHYX0,4.398574939935587e-05
wdir_CXQT0,4.39508386537956e-05
rhum_KXNWG,4.3856058802082515e-05
pres_KLNN0,4.383851299328527e-05
dwpt_72741,4.3822265036230696e-05
dwpt_KCDD0,4.3800193067287486e-05
pres_K8D30,4.378855582292634e-05
temp_KHCD0,4.375737356647321e-05
rhum_9W5OW,4.374886892461281e-05
wdir_KOLG0,4.372017166000607e-05
wdir_KEST0,4.36789959453119e-05
temp_7Q717,4.3642084798088764e-05
